,Zip,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
224,27698,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
225,27698,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
226,27698,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
227,27698,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
228,27698,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
229,27698,35.7977,-78.6253,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
230,27702,36.0512,-78.8577,North Carolina Museum of Life and Science,36.02937568802638,-78.89907415199114,Science Museum
231,27702,36.0512,-78.8577,Earth Moves,36.031967,-78.89505,Science Museum
232,27702,36.0512,-78.8577,Lepidoptera Learning Lab,36.030308,-78.897354,Science Museum
233,27562,35.6809,-78.9365,North Carolina Railway Museum,35.66029496874254,-78.97554159164429,Museum
234,27605,35.7908,-78.653,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
235,27605,35.7908,-78.653,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
236,27605,35.7908,-78.653,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
237,27605,35.7908,-78.653,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
238,27605,35.7908,-78.653,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
239,27605,35.7908,-78.653,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
240,27605,35.7908,-78.653,Joel Lane Museum House,35.778934,-78.650832,Historic Site
241,27605,35.7908,-78.653,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
242,27605,35.7908,-78.653,Gregg Museum of Art & Design,35.783905029296875,-78.67122650146484,Art Museum
243,27624,35.7977,-78.6253,North Carolina Museum of Natural Sciences,35.782216952143855,-78.63937474693553,Science Museum
244,27624,35.7977,-78.6253,North Carolina Museum of History,35.78151639441983,-78.63874714932197,History Museum
245,27624,35.7977,-78.6253,Nature Research Center,35.78248616431799,-78.64074514933678,Science Museum
246,27624,35.7977,-78.6253,Marbles Kids Museum,35.77862367049698,-78.63603345124893,Museum
247,27624,35.7977,-78.6253,Contemporary Art Museum,35.776877328640275,-78.64545662310829,Art Museum
248,27624,35.7977,-78.6253,City Of Raleigh Museum,35.77754216718999,-78.63921196495497,History Museum
249,27624,35.7977,-78.6253,1920 Drugstore Exhibit,35.781567,-78.638504,History Museum
250,27624,35.7977,-78.6253,Joel Lane Museum House,35.778934,-78.650832,Historic Site
251,27624,35.7977,-78.6253,African American Cultural Complex,35.779137,-78.582729,Museum
